scalar	theta	mle
1.181	0.0062	-33274.3
1.181	0.0063	-33359
1.181	0.0064	-33448
1.181	0.0065	-33541.1
1.181	0.0066	-33638.3
1.181	0.0067	-33739.2
1.181	0.0068	-33843.7
1.181	0.0069	-33951.7
1.181	0.007	-34063
1.181	0.0071	-34177.4
1.181	0.0072	-34294.8
1.181	0.0073	-34415.1
1.181	0.0074	-34538.1
1.181	0.0075	-34663.7
1.181	0.0076	-34791.9
1.181	0.0077	-34922.4
1.181	0.0078	-35055.3
1.181	0.0079	-35190.3
1.181	0.008	-35327.4
1.181	0.0081	-35466.6
1.181	0.0082	-35607.6
1.181	0.0083	-35750.5
1.181	0.0084	-35895.2
1.181	0.0085	-36041.6
1.181	0.0086	-36189.5
1.181	0.0087	-36339
1.181	0.0088	-36490
1.181	0.0089	-36642.4
1.181	0.009	-36796.2
1.181	0.0091	-36951.2
1.181	0.0092	-37107.5
1.181	0.0093	-37265
1.181	0.0094	-37423.6
1.181	0.0095	-37583.3
1.181	0.0096	-37744.1
1.181	0.0097	-37905.8
1.181	0.0098	-38068.5
1.181	0.0099	-38232.2
1.191	0.001	-56147.4
1.191	0.0011	-53645.2
1.191	0.0012	-51459.1
1.191	0.0013	-49534.7
1.191	0.0014	-47829.9
1.191	0.0015	-46311.7
1.191	0.0016	-44953.6
1.191	0.0017	-43734.1
1.191	0.0018	-42635.5
1.191	0.0019	-41643.3
1.191	0.002	-40745
1.191	0.0021	-39930.3
1.191	0.0022	-39190.2
1.191	0.0023	-38517.1
1.191	0.0024	-37904.4
1.191	0.0025	-37346.4
1.191	0.0026	-36838
1.191	0.0027	-36374.8
1.191	0.0028	-35952.8
1.191	0.0029	-35568.7
1.191	0.003	-35219.3
1.191	0.0031	-34901.8
1.191	0.0032	-34613.9
1.191	0.0033	-34353.3
1.191	0.0034	-34117.9
1.191	0.0035	-33905.9
1.191	0.0036	-33715.8
1.191	0.0037	-33545.9
1.191	0.0038	-33395
1.191	0.0039	-33261.8
1.191	0.004	-33145.1
1.191	0.0041	-33043.9
1.191	0.0042	-32957.2
1.191	0.0043	-32884.1
1.191	0.0044	-32823.9
1.191	0.0045	-32775.7
1.191	0.0046	-32738.8
1.191	0.0047	-32712.7
1.191	0.0048	-32696.6
1.191	0.0049	-32690.1
1.191	0.005	-32692.5
1.191	0.0051	-32703.5
1.191	0.0052	-32722.6
1.191	0.0053	-32749.2
1.191	0.0054	-32783.1
1.191	0.0055	-32823.9
1.191	0.0056	-32871.2
1.191	0.0057	-32924.6
1.191	0.0058	-32984
1.191	0.0059	-33048.9
1.191	0.006	-33119.1
1.191	0.0061	-33194.4
1.191	0.0062	-33274.5
1.191	0.0063	-33359.1
1.191	0.0064	-33448.2
1.191	0.0065	-33541.4
1.191	0.0066	-33638.5
1.191	0.0067	-33739.5
1.191	0.0068	-33844
1.191	0.0069	-33952
1.191	0.007	-34063.3
1.191	0.0071	-34177.7
1.191	0.0072	-34295.2
1.191	0.0073	-34415.5
1.191	0.0074	-34538.5
1.191	0.0075	-34664.2
1.191	0.0076	-34792.4
1.191	0.0077	-34922.9
1.191	0.0078	-35055.8
1.191	0.0079	-35190.8
1.191	0.008	-35328
1.191	0.0081	-35467.2
1.191	0.0082	-35608.2
1.191	0.0083	-35751.2
1.191	0.0084	-35895.9
1.191	0.0085	-36042.2
1.191	0.0086	-36190.2
1.191	0.0087	-36339.7
1.191	0.0088	-36490.7
1.191	0.0089	-36643.2
1.191	0.009	-36796.9
1.191	0.0091	-36952
1.191	0.0092	-37108.3
1.191	0.0093	-37265.8
1.191	0.0094	-37424.5
1.191	0.0095	-37584.2
1.191	0.0096	-37745
1.191	0.0097	-37906.7
1.191	0.0098	-38069.5
1.191	0.0099	-38233.1
1.201	0.001	-56145.1
1.201	0.0011	-53643.1
1.201	0.0012	-51457.1
1.201	0.0013	-49532.7
1.201	0.0014	-47828
1.201	0.0015	-46309.9
1.201	0.0016	-44951.8
1.201	0.0017	-43732.4
1.201	0.0018	-42633.9
1.201	0.0019	-41641.7
1.201	0.002	-40743.5
1.201	0.0021	-39928.8
1.201	0.0022	-39188.8
1.201	0.0023	-38515.8
1.201	0.0024	-37903.2
1.201	0.0025	-37345.2
1.201	0.0026	-36836.8
1.201	0.0027	-36373.7
1.201	0.0028	-35951.8
1.201	0.0029	-35567.7
1.201	0.003	-35218.3
1.201	0.0031	-34900.9
1.201	0.0032	-34613
1.201	0.0033	-34352.4
1.201	0.0034	-34117.1
1.201	0.0035	-33905.2
1.201	0.0036	-33715.1
1.201	0.0037	-33545.3
1.201	0.0038	-33394.4
1.201	0.0039	-33261.2
1.201	0.004	-33144.6
1.201	0.0041	-33043.4
1.201	0.0042	-32956.7
1.201	0.0043	-32883.7
1.201	0.0044	-32823.5
1.201	0.0045	-32775.3
1.201	0.0046	-32738.5
1.201	0.0047	-32712.4
1.201	0.0048	-32696.4
1.201	0.0049	-32689.9
1.201	0.005	-32692.3
1.201	0.0051	-32703.4
1.201	0.0052	-32722.4
1.201	0.0053	-32749.1
1.201	0.0054	-32783.1
1.201	0.0055	-32823.9
1.201	0.0056	-32871.2
1.201	0.0057	-32924.6
1.201	0.0058	-32984
1.201	0.0059	-33049
1.201	0.006	-33119.2
1.201	0.0061	-33194.5
1.201	0.0062	-33274.6
1.201	0.0063	-33359.3
1.201	0.0064	-33448.4
1.201	0.0065	-33541.6
1.201	0.0066	-33638.8
1.201	0.0067	-33739.7
1.201	0.0068	-33844.3
1.201	0.0069	-33952.3
1.201	0.007	-34063.7
1.201	0.0071	-34178.1
1.201	0.0072	-34295.6
1.201	0.0073	-34415.9
1.201	0.0074	-34539
1.201	0.0075	-34664.7
1.201	0.0076	-34792.8
1.201	0.0077	-34923.4
1.201	0.0078	-35056.3
1.201	0.0079	-35191.4
1.201	0.008	-35328.6
1.201	0.0081	-35467.8
1.201	0.0082	-35608.9
1.201	0.0083	-35751.8
1.201	0.0084	-35896.5
1.201	0.0085	-36042.9
1.201	0.0086	-36190.9
1.201	0.0087	-36340.4
1.201	0.0088	-36491.5
1.201	0.0089	-36643.9
1.201	0.009	-36797.7
1.201	0.0091	-36952.8
1.201	0.0092	-37109.1
1.201	0.0093	-37266.7
1.201	0.0094	-37425.3
1.201	0.0095	-37585.1
1.201	0.0096	-37745.8
1.201	0.0097	-37907.6
1.201	0.0098	-38070.4
1.201	0.0099	-38234
1.211	0.001	-56142.9
1.211	0.0011	-53640.9
1.211	0.0012	-51455
1.211	0.0013	-49530.7
1.211	0.0014	-47826.1
1.211	0.0015	-46308
1.211	0.0016	-44950.1
1.211	0.0017	-43730.7
1.211	0.0018	-42632.3
1.211	0.0019	-41640.2
1.211	0.002	-40742
1.211	0.0021	-39927.4
1.211	0.0022	-39187.4
1.211	0.0023	-38514.5
1.211	0.0024	-37901.9
1.211	0.0025	-37344
1.211	0.0026	-36835.7
1.211	0.0027	-36372.6
1.211	0.0028	-35950.7
1.211	0.0029	-35566.7
1.211	0.003	-35217.4
1.211	0.0031	-34900
1.211	0.0032	-34612.2
1.211	0.0033	-34351.6
1.211	0.0034	-34116.3
1.211	0.0035	-33904.5
1.211	0.0036	-33714.4
1.211	0.0037	-33544.6
1.211	0.0038	-33393.8
1.211	0.0039	-33260.7
1.211	0.004	-33144
1.211	0.0041	-33042.9
1.211	0.0042	-32956.3
1.211	0.0043	-32883.3
1.211	0.0044	-32823.1
1.211	0.0045	-32775
1.211	0.0046	-32738.2
1.211	0.0047	-32712.1
1.211	0.0048	-32696.1
1.211	0.0049	-32689.6
1.211	0.005	-32692.2
1.211	0.0051	-32703.2
1.211	0.0052	-32722.3
1.211	0.0053	-32749
1.211	0.0054	-32783
1.211	0.0055	-32823.8
1.211	0.0056	-32871.2
1.211	0.0057	-32924.7
1.211	0.0058	-32984.1
1.211	0.0059	-33049
1.211	0.006	-33119.3
1.211	0.0061	-33194.6
1.211	0.0062	-33274.8
1.211	0.0063	-33359.5
1.211	0.0064	-33448.6
1.211	0.0065	-33541.8
1.211	0.0066	-33639
1.211	0.0067	-33740
1.211	0.0068	-33844.6
1.211	0.0069	-33952.7
1.211	0.007	-34064
1.211	0.0071	-34178.5
1.211	0.0072	-34296
1.211	0.0073	-34416.3
1.211	0.0074	-34539.4
1.211	0.0075	-34665.1
1.211	0.0076	-34793.4
1.211	0.0077	-34924
1.211	0.0078	-35056.9
1.211	0.0079	-35192
1.211	0.008	-35329.2
1.211	0.0081	-35468.4
1.211	0.0082	-35609.5
1.211	0.0083	-35752.5
1.211	0.0084	-35897.2
1.211	0.0085	-36043.6
1.211	0.0086	-36191.6
1.211	0.0087	-36341.2
1.211	0.0088	-36492.2
1.211	0.0089	-36644.7
1.211	0.009	-36798.5
1.211	0.0091	-36953.6
1.211	0.0092	-37110
1.211	0.0093	-37267.5
1.211	0.0094	-37426.2
1.211	0.0095	-37585.9
1.211	0.0096	-37746.7
1.211	0.0097	-37908.5
1.211	0.0098	-38071.3
1.211	0.0099	-38235
1.221	0.001	-56140.7
1.221	0.0011	-53638.8
1.221	0.0012	-51453
1.221	0.0013	-49528.8
1.221	0.0014	-47824.2
1.221	0.0015	-46306.2
1.221	0.0016	-44948.3
1.221	0.0017	-43729
1.221	0.0018	-42630.7
1.221	0.0019	-41638.6
1.221	0.002	-40740.5
1.221	0.0021	-39926
1.221	0.0022	-39186.1
1.221	0.0023	-38513.2
1.221	0.0024	-37900.7
1.221	0.0025	-37342.8
1.221	0.0026	-36834.6
1.221	0.0027	-36371.5
1.221	0.0028	-35949.7
1.221	0.0029	-35565.7
1.221	0.003	-35216.4
1.221	0.0031	-34899.2
1.221	0.0032	-34611.4
1.221	0.0033	-34350.8
1.221	0.0034	-34115.6
1.221	0.0035	-33903.8
1.221	0.0036	-33713.7
1.221	0.0037	-33544
1.221	0.0038	-33393.2
1.221	0.0039	-33260.1
1.221	0.004	-33143.5
1.221	0.0041	-33042.4
1.221	0.0042	-32955.9
1.221	0.0043	-32882.9
1.221	0.0044	-32822.8
1.221	0.0045	-32774.7
1.221	0.0046	-32737.9
1.221	0.0047	-32711.9
1.221	0.0048	-32695.9
1.221	0.0049	-32689.5
1.221	0.005	-32692
1.221	0.0051	-32703.1
1.221	0.0052	-32722.2
1.221	0.0053	-32749
1.221	0.0054	-32783
1.221	0.0055	-32823.8
1.221	0.0056	-32871.2
1.221	0.0057	-32924.7
1.221	0.0058	-32984.1
1.221	0.0059	-33049.1
1.221	0.006	-33119.4
1.221	0.0061	-33194.8
1.221	0.0062	-33275
1.221	0.0063	-33359.7
1.221	0.0064	-33448.8
1.221	0.0065	-33542.1
1.221	0.0066	-33639.3
1.221	0.0067	-33740.3
1.221	0.0068	-33845
1.221	0.0069	-33953
1.221	0.007	-34064.4
1.221	0.0071	-34178.9
1.221	0.0072	-34296.4
1.221	0.0073	-34416.8
1.221	0.0074	-34539.9
1.221	0.0075	-34665.6
1.221	0.0076	-34793.9
1.221	0.0077	-34924.5
1.221	0.0078	-35057.4
1.221	0.0079	-35192.5
1.221	0.008	-35329.8
1.221	0.0081	-35469
1.221	0.0082	-35610.1
1.221	0.0083	-35753.1
1.221	0.0084	-35897.9
1.221	0.0085	-36044.3
1.221	0.0086	-36192.3
1.221	0.0087	-36341.9
1.221	0.0088	-36493
1.221	0.0089	-36645.4
1.221	0.009	-36799.3
1.221	0.0091	-36954.4
1.221	0.0092	-37110.8
1.221	0.0093	-37268.3
1.221	0.0094	-37427
1.221	0.0095	-37586.8
1.221	0.0096	-37747.6
1.221	0.0097	-37909.5
1.221	0.0098	-38072.2
1.221	0.0099	-38235.9
1.231	0.001	-56138.5
1.231	0.0011	-53636.7
1.231	0.0012	-51451
1.231	0.0013	-49526.9
1.231	0.0014	-47822.4
1.231	0.0015	-46304.5
1.231	0.0016	-44946.6
1.231	0.0017	-43727.4
1.231	0.0018	-42629.1
1.231	0.0019	-41637.1
1.231	0.002	-40739.1
1.231	0.0021	-39924.6
1.231	0.0022	-39184.8
1.231	0.0023	-38511.9
1.231	0.0024	-37899.5
1.231	0.0025	-37341.7
1.231	0.0026	-36833.5
1.231	0.0027	-36370.4
1.231	0.0028	-35948.7
1.231	0.0029	-35564.8
1.231	0.003	-35215.5
1.231	0.0031	-34898.3
1.231	0.0032	-34610.5
1.231	0.0033	-34350.1
1.231	0.0034	-34114.8
1.231	0.0035	-33903.1
1.231	0.0036	-33713.1
1.231	0.0037	-33543.4
1.231	0.0038	-33392.7
1.231	0.0039	-33259.6
1.231	0.004	-33143
1.231	0.0041	-33042
1.231	0.0042	-32955.4
1.231	0.0043	-32882.5
1.231	0.0044	-32822.4
1.231	0.0045	-32774.4
1.231	0.0046	-32737.6
1.231	0.0047	-32711.6
1.231	0.0048	-32695.7
1.231	0.0049	-32689.3
1.231	0.005	-32691.9
1.231	0.0051	-32703
1.231	0.0052	-32722.1
1.231	0.0053	-32748.9
1.231	0.0054	-32782.9
1.231	0.0055	-32823.8
1.231	0.0056	-32871.2
1.231	0.0057	-32924.8
1.231	0.0058	-32984.2
1.231	0.0059	-33049.2
1.231	0.006	-33119.6
1.231	0.0061	-33195
1.231	0.0062	-33275.2
1.231	0.0063	-33359.9
1.231	0.0064	-33449.1
1.231	0.0065	-33542.4
1.231	0.0066	-33639.6
1.231	0.0067	-33740.7
1.231	0.0068	-33845.3
1.231	0.0069	-33953.4
1.231	0.007	-34064.8
1.231	0.0071	-34179.3
1.231	0.0072	-34296.8
1.231	0.0073	-34417.2
1.231	0.0074	-34540.4
1.231	0.0075	-34666.1
1.231	0.0076	-34794.4
1.231	0.0077	-34925
1.231	0.0078	-35058
1.231	0.0079	-35193.1
1.231	0.008	-35330.4
1.231	0.0081	-35469.6
1.231	0.0082	-35610.8
1.231	0.0083	-35753.8
1.231	0.0084	-35898.5
1.231	0.0085	-36045
1.231	0.0086	-36193
1.231	0.0087	-36342.6
1.231	0.0088	-36493.7
1.231	0.0089	-36646.2
1.231	0.009	-36800.1
1.231	0.0091	-36955.2
1.231	0.0092	-37111.6
1.231	0.0093	-37269.2
1.231	0.0094	-37427.9
1.231	0.0095	-37587.7
1.231	0.0096	-37748.5
1.231	0.0097	-37910.4
1.231	0.0098	-38073.2
1.231	0.0099	-38236.9
1.241	0.001	-56136.3
1.241	0.0011	-53634.6
1.241	0.0012	-51449
1.241	0.0013	-49525
1.241	0.0014	-47820.6
1.241	0.0015	-46302.7
1.241	0.0016	-44945
1.241	0.0017	-43725.8
1.241	0.0018	-42627.6
1.241	0.0019	-41635.7
1.241	0.002	-40737.7
1.241	0.0021	-39923.3
1.241	0.0022	-39183.5
1.241	0.0023	-38510.7
1.241	0.0024	-37898.3
1.241	0.0025	-37340.5
1.241	0.0026	-36832.4
1.241	0.0027	-36369.4
1.241	0.0028	-35947.7
1.241	0.0029	-35563.8
1.241	0.003	-35214.7
1.241	0.0031	-34897.5
1.241	0.0032	-34609.7
1.241	0.0033	-34349.3
1.241	0.0034	-34114.1
1.241	0.0035	-33902.4
1.241	0.0036	-33712.5
1.241	0.0037	-33542.8
1.241	0.0038	-33392.1
1.241	0.0039	-33259.1
1.241	0.004	-33142.6
1.241	0.0041	-33041.5
1.241	0.0042	-32955
1.241	0.0043	-32882.2
1.241	0.0044	-32822.1
1.241	0.0045	-32774.1
1.241	0.0046	-32737.4
1.241	0.0047	-32711.4
1.241	0.0048	-32695.5
1.241	0.0049	-32689.1
1.241	0.005	-32691.7
1.241	0.0051	-32702.9
1.241	0.0052	-32722
1.241	0.0053	-32748.9
1.241	0.0054	-32782.9
1.241	0.0055	-32823.8
1.241	0.0056	-32871.3
1.241	0.0057	-32924.9
1.241	0.0058	-32984.3
1.241	0.0059	-33049.4
1.241	0.006	-33119.7
1.241	0.0061	-33195.1
1.241	0.0062	-33275.4
1.241	0.0063	-33360.2
1.241	0.0064	-33449.3
1.241	0.0065	-33542.6
1.241	0.0066	-33639.9
1.241	0.0067	-33741
1.241	0.0068	-33845.7
1.241	0.0069	-33953.8
1.241	0.007	-34065.2
1.241	0.0071	-34179.7
1.241	0.0072	-34297.3
1.241	0.0073	-34417.7
1.241	0.0074	-34540.9
1.241	0.0075	-34666.6
1.241	0.0076	-34794.9
1.241	0.0077	-34925.6
1.241	0.0078	-35058.6
1.241	0.0079	-35193.7
1.241	0.008	-35331
1.241	0.0081	-35470.2
1.241	0.0082	-35611.4
1.241	0.0083	-35754.4
1.241	0.0084	-35899.2
1.241	0.0085	-36045.7
1.241	0.0086	-36193.8
1.241	0.0087	-36343.4
1.241	0.0088	-36494.5
1.241	0.0089	-36647
1.241	0.009	-36800.9
1.241	0.0091	-36956
1.241	0.0092	-37112.4
1.241	0.0093	-37270
1.241	0.0094	-37428.8
1.241	0.0095	-37588.6
1.241	0.0096	-37749.4
1.241	0.0097	-37911.3
1.241	0.0098	-38074.1
1.241	0.0099	-38237.8
1.251	0.001	-56134.2
1.251	0.0011	-53632.6
1.251	0.0012	-51447
1.251	0.0013	-49523.1
1.251	0.0014	-47818.8
1.251	0.0015	-46301
1.251	0.0016	-44943.3
1.251	0.0017	-43724.2
1.251	0.0018	-42626.1
1.251	0.0019	-41634.2
1.251	0.002	-40736.3
1.251	0.0021	-39921.9
1.251	0.0022	-39182.2
1.251	0.0023	-38509.5
1.251	0.0024	-37897.1
1.251	0.0025	-37339.4
1.251	0.0026	-36831.3
1.251	0.0027	-36368.4
1.251	0.0028	-35946.7
1.251	0.0029	-35562.9
1.251	0.003	-35213.8
1.251	0.0031	-34896.6
1.251	0.0032	-34609
1.251	0.0033	-34348.6
1.251	0.0034	-34113.4
1.251	0.0035	-33901.8
1.251	0.0036	-33711.9
1.251	0.0037	-33542.3
1.251	0.0038	-33391.6
1.251	0.0039	-33258.6
1.251	0.004	-33142.1
1.251	0.0041	-33041.1
1.251	0.0042	-32954.7
1.251	0.0043	-32881.8
1.251	0.0044	-32821.8
1.251	0.0045	-32773.8
1.251	0.0046	-32737.1
1.251	0.0047	-32711.2
1.251	0.0048	-32695.3
1.251	0.0049	-32689
1.251	0.005	-32691.6
1.251	0.0051	-32702.8
1.251	0.0052	-32722
1.251	0.0053	-32748.8
1.251	0.0054	-32782.9
1.251	0.0055	-32823.9
1.251	0.0056	-32871.3
1.251	0.0057	-32924.9
1.251	0.0058	-32984.4
1.251	0.0059	-33049.5
1.251	0.006	-33119.9
1.251	0.0061	-33195.3
1.251	0.0062	-33275.6
1.251	0.0063	-33360.4
1.251	0.0064	-33449.6
1.251	0.0065	-33542.9
1.251	0.0066	-33640.2
1.251	0.0067	-33741.3
1.251	0.0068	-33846
1.251	0.0069	-33954.2
1.251	0.007	-34065.6
1.251	0.0071	-34180.2
1.251	0.0072	-34297.7
1.251	0.0073	-34418.2
1.251	0.0074	-34541.3
1.251	0.0075	-34667.1
1.251	0.0076	-34795.4
1.251	0.0077	-34926.1
1.251	0.0078	-35059.1
1.251	0.0079	-35194.3
1.251	0.008	-35331.6
1.251	0.0081	-35470.9
1.251	0.0082	-35612.1
1.251	0.0083	-35755.1
1.251	0.0084	-35899.9
1.251	0.0085	-36046.4
1.251	0.0086	-36194.5
1.251	0.0087	-36344.1
1.251	0.0088	-36495.3
1.251	0.0089	-36647.8
1.251	0.009	-36801.7
1.251	0.0091	-36956.9
1.251	0.0092	-37113.3
1.251	0.0093	-37270.9
1.251	0.0094	-37429.6
1.251	0.0095	-37589.5
1.251	0.0096	-37750.4
1.251	0.0097	-37912.2
1.251	0.0098	-38075
1.251	0.0099	-38238.8
1.261	0.001	-56132.1
1.261	0.0011	-53630.6
1.261	0.0012	-51445.1
1.261	0.0013	-49521.2
1.261	0.0014	-47817
1.261	0.0015	-46299.3
1.261	0.0016	-44941.7
1.261	0.0017	-43722.6
1.261	0.0018	-42624.6
1.261	0.0019	-41632.8
1.261	0.002	-40734.9
1.261	0.0021	-39920.6
1.261	0.0022	-39180.9
1.261	0.0023	-38508.3
1.261	0.0024	-37896
1.261	0.0025	-37338.3
1.261	0.0026	-36830.3
1.261	0.0027	-36367.4
1.261	0.0028	-35945.8
1.261	0.0029	-35562
1.261	0.003	-35212.9
1.261	0.0031	-34895.8
1.261	0.0032	-34608.2
1.261	0.0033	-34347.9
1.261	0.0034	-34112.8
1.261	0.0035	-33901.1
1.261	0.0036	-33711.3
1.261	0.0037	-33541.7
1.261	0.0038	-33391.1
1.261	0.0039	-33258.1
1.261	0.004	-33141.7
1.261	0.0041	-33040.7
1.261	0.0042	-32954.3
1.261	0.0043	-32881.5
1.261	0.0044	-32821.5
1.261	0.0045	-32773.5
1.261	0.0046	-32736.9
1.261	0.0047	-32711
1.261	0.0048	-32695.1
1.261	0.0049	-32688.8
1.261	0.005	-32691.5
1.261	0.0051	-32702.7
1.261	0.0052	-32721.9
1.261	0.0053	-32748.8
1.261	0.0054	-32782.9
1.261	0.0055	-32823.9
1.261	0.0056	-32871.4
1.261	0.0057	-32925
1.261	0.0058	-32984.5
1.261	0.0059	-33049.7
1.261	0.006	-33120.1
1.261	0.0061	-33195.5
1.261	0.0062	-33275.8
1.261	0.0063	-33360.6
1.261	0.0064	-33449.9
1.261	0.0065	-33543.2
1.261	0.0066	-33640.6
1.261	0.0067	-33741.7
1.261	0.0068	-33846.4
1.261	0.0069	-33954.6
1.261	0.007	-34066
1.261	0.0071	-34180.6
1.261	0.0072	-34298.2
1.261	0.0073	-34418.7
1.261	0.0074	-34541.9
1.261	0.0075	-34667.7
1.261	0.0076	-34796
1.261	0.0077	-34926.7
1.261	0.0078	-35059.7
1.261	0.0079	-35194.9
1.261	0.008	-35332.2
1.261	0.0081	-35471.5
1.261	0.0082	-35612.7
1.261	0.0083	-35755.8
1.261	0.0084	-35900.6
1.261	0.0085	-36047.1
1.261	0.0086	-36195.2
1.261	0.0087	-36344.9
1.261	0.0088	-36496
1.261	0.0089	-36648.6
1.261	0.009	-36802.5
1.261	0.0091	-36957.7
1.261	0.0092	-37114.1
1.261	0.0093	-37271.8
1.261	0.0094	-37430.5
1.261	0.0095	-37590.4
1.261	0.0096	-37751.3
1.261	0.0097	-37913.2
1.261	0.0098	-38076
1.261	0.0099	-38239.7
1.271	0.001	-56130
1.271	0.0011	-53628.6
1.271	0.0012	-51443.2
1.271	0.0013	-49519.4
1.271	0.0014	-47815.2
1.271	0.0015	-46297.6
1.271	0.0016	-44940
1.271	0.0017	-43721.1
1.271	0.0018	-42623.1
1.271	0.0019	-41631.3
1.271	0.002	-40733.6
1.271	0.0021	-39919.3
1.271	0.0022	-39179.7
1.271	0.0023	-38507.1
1.271	0.0024	-37894.9
1.271	0.0025	-37337.3
1.271	0.0026	-36829.3
1.271	0.0027	-36366.4
1.271	0.0028	-35944.9
1.271	0.0029	-35561.1
1.271	0.003	-35212.1
1.271	0.0031	-34895
1.271	0.0032	-34607.5
1.271	0.0033	-34347.2
1.271	0.0034	-34112.1
1.271	0.0035	-33900.5
1.271	0.0036	-33710.7
1.271	0.0037	-33541.2
1.271	0.0038	-33390.6
1.271	0.0039	-33257.6
1.271	0.004	-33141.2
1.271	0.0041	-33040.3
1.271	0.0042	-32953.9
1.271	0.0043	-32881.2
1.271	0.0044	-32821.2
1.271	0.0045	-32773.3
1.271	0.0046	-32736.7
1.271	0.0047	-32710.8
1.271	0.0048	-32695
1.271	0.0049	-32688.7
1.271	0.005	-32691.4
1.271	0.0051	-32702.6
1.271	0.0052	-32721.9
1.271	0.0053	-32748.8
1.271	0.0054	-32782.9
1.271	0.0055	-32823.9
1.271	0.0056	-32871.4
1.271	0.0057	-32925.1
1.271	0.0058	-32984.7
1.271	0.0059	-33049.8
1.271	0.006	-33120.3
1.271	0.0061	-33195.7
1.271	0.0062	-33276
1.271	0.0063	-33360.9
1.271	0.0064	-33450.1
1.271	0.0065	-33543.5
1.271	0.0066	-33640.9
1.271	0.0067	-33742
1.271	0.0068	-33846.8
1.271	0.0069	-33955
1.271	0.007	-34066.4
1.271	0.0071	-34181
1.271	0.0072	-34298.7
1.271	0.0073	-34419.1
1.271	0.0074	-34542.4
1.271	0.0075	-34668.2
1.271	0.0076	-34796.5
1.271	0.0077	-34927.3
1.271	0.0078	-35060.3
1.271	0.0079	-35195.5
1.271	0.008	-35332.9
1.271	0.0081	-35472.2
1.271	0.0082	-35613.4
1.271	0.0083	-35756.5
1.271	0.0084	-35901.3
1.271	0.0085	-36047.9
1.271	0.0086	-36196
1.271	0.0087	-36345.7
1.271	0.0088	-36496.8
1.271	0.0089	-36649.4
1.271	0.009	-36803.3
1.271	0.0091	-36958.5
1.271	0.0092	-37115
1.271	0.0093	-37272.6
1.271	0.0094	-37431.4
1.271	0.0095	-37591.3
1.271	0.0096	-37752.2
1.271	0.0097	-37914.1
1.271	0.0098	-38076.9
1.271	0.0099	-38240.7
1.281	0.001	-56128
1.281	0.0011	-53626.6
1.281	0.0012	-51441.3
1.281	0.0013	-49517.6
1.281	0.0014	-47813.5
1.281	0.0015	-46295.9
1.281	0.0016	-44938.5
1.281	0.0017	-43719.6
1.281	0.0018	-42621.6
1.281	0.0019	-41629.9
1.281	0.002	-40732.2
1.281	0.0021	-39918
1.281	0.0022	-39178.5
1.281	0.0023	-38505.9
1.281	0.0024	-37893.7
1.281	0.0025	-37336.2
1.281	0.0026	-36828.2
1.281	0.0027	-36365.5
1.281	0.0028	-35944
1.281	0.0029	-35560.3
1.281	0.003	-35211.3
1.281	0.0031	-34894.3
1.281	0.0032	-34606.7
1.281	0.0033	-34346.5
1.281	0.0034	-34111.5
1.281	0.0035	-33899.9
1.281	0.0036	-33710.1
1.281	0.0037	-33540.6
1.281	0.0038	-33390.1
1.281	0.0039	-33257.2
1.281	0.004	-33140.8
1.281	0.0041	-33040
1.281	0.0042	-32953.6
1.281	0.0043	-32880.8
1.281	0.0044	-32820.9
1.281	0.0045	-32773
1.281	0.0046	-32736.5
1.281	0.0047	-32710.6
1.281	0.0048	-32694.8
1.281	0.0049	-32688.6
1.281	0.005	-32691.3
1.281	0.0051	-32702.6
1.281	0.0052	-32721.9
1.281	0.0053	-32748.8
1.281	0.0054	-32783
1.281	0.0055	-32824
1.281	0.0056	-32871.5
1.281	0.0057	-32925.2
1.281	0.0058	-32984.8
1.281	0.0059	-33050
1.281	0.006	-33120.4
1.281	0.0061	-33196
1.281	0.0062	-33276.3
1.281	0.0063	-33361.2
1.281	0.0064	-33450.4
1.281	0.0065	-33543.8
1.281	0.0066	-33641.2
1.281	0.0067	-33742.4
1.281	0.0068	-33847.2
1.281	0.0069	-33955.4
1.281	0.007	-34066.9
1.281	0.0071	-34181.5
1.281	0.0072	-34299.1
1.281	0.0073	-34419.6
1.281	0.0074	-34542.9
1.281	0.0075	-34668.7
1.281	0.0076	-34797.1
1.281	0.0077	-34927.9
1.281	0.0078	-35060.9
1.281	0.0079	-35196.2
1.281	0.008	-35333.5
1.281	0.0081	-35472.8
1.281	0.0082	-35614.1
1.281	0.0083	-35757.2
1.281	0.0084	-35902.1
1.281	0.0085	-36048.6
1.281	0.0086	-36196.8
1.281	0.0087	-36346.5
1.281	0.0088	-36497.6
1.281	0.0089	-36650.2
1.281	0.009	-36804.1
1.281	0.0091	-36959.4
1.281	0.0092	-37115.9
1.281	0.0093	-37273.5
1.281	0.0094	-37432.3
1.281	0.0095	-37592.2
1.281	0.0096	-37753.1
1.281	0.0097	-37915
1.281	0.0098	-38077.9
1.281	0.0099	-38241.7
1.291	0.001	-56125.9
1.291	0.0011	-53624.6
1.291	0.0012	-51439.4
1.291	0.0013	-49515.8
1.291	0.0014	-47811.8
1.291	0.0015	-46294.3
1.291	0.0016	-44936.9
1.291	0.0017	-43718.1
1.291	0.0018	-42620.2
1.291	0.0019	-41628.6
1.291	0.002	-40730.9
1.291	0.0021	-39916.8
1.291	0.0022	-39177.3
1.291	0.0023	-38504.8
1.291	0.0024	-37892.7
